51
22
50
31
56
52
36
38
24
34
10
*****
4
2
2
1
11
2
1
5
4
4
4
4
4
4
4
3
1
2
5
4
24
2
1
4
6
5
7
2
6
3
3
4
2
4
1
3
4
3
4
5
1
3
5
3
4
4
2
1
6
2
1
1
4
2
4
5
3
5
6
1
4
2
1
3
1
5
0
4
5
6
1
5
3
4
6
2
7
1
1
2
2
4
10
1
2
1
22
5
1
1
2
4
17
0
2
1
5
2
5
6
2
2
5
2
4
5
4
7
2
1
0
3
5
2
4
6
7
1
4
4
7
6
1
6
1
1
4
1
7
1
10
1
3
3
6
1
4
6
6
7
7
1
8
1
3
2
2
4
5
3
7
3
6
7
4
6
6
3
7
3
1
2
3
1
5
2
6
1
1
6
9
6
8
1
6
1
4
3
1
5
2
6
6
9
1
8
1
6
8
1
8
3
1
2
1
6
3
3
8
2
2
7
2
7
7
5
5
2
1
4
1
6
1
3
6
7
4
6
3
4
3
1
7
2
2
0
1
4
4
3
4
2
3
4
5
6
4
1
5
2
1
1
10
0
3
3
1
2
3
6
3
1
6
10
4
5
2
4
5
15
8
6
1
5
5
12
1
7
2
6
5
3
6
2
1
1
2
5
7
3
7
10
3
4
10
1
4
1
12
1
3
2
5
1
7
5
3
4
6
2
5
6
6
6
1
3
0
16
4
1
3
4
3
8
4
3
5
5
1
5
5
1
8
3
2
2
3
3
1
4
6
1
5
5
4
7
7
1
7
2
2
3
6
5
4
6
5
8
1
7
1
6
8
3
8
2
1
1
11
8
7
1
5
2
5
4
7
6
6
4
4
5
3
7
7
2
5
1
2
15
2
2
2
5
6
3
9
6
2
0
6
3
5
5
3
6
1
2
1
3
5
1
1
4
5
3
4
1
4
6
1
7
1
1
2
2
4
5
3
6
2
3
5
3
6
6
1
4
1
1
2
1
6
1
3
4
2
5
5
1
5
6
3
7
1
2
1
5
4
5
6
4
2
5
4
3
7
6
0
5
2
0
6
3
6
1
12
3
4
6
5
2
2
5
3
6
6
1
3
1
1
2
2
3
1
5
6
12
2
5
1
10
3
2
2
5
2
1
5
14
2
5
1
2
6
15
7
5
0
6
5
8
6
4
1
5
2
0
3
3
4
3
5
5
17
4
5
1
1
5
8
7
7
1
4
1
1
2
1
6
1
14
1
3
3
4
1
14
5
5
3
5
1
1
5
5
5
6
1
6
1
1
4
1
5
2
5
5
2
2
7
1
6
5
6
5
1
3
0
4
5
3
3
5
1
1
5
5
5
6
2
4
1
1
2
3
5
1
7
4
6
5
5
3
5
3
10
7
7
2
5
1
3
2
3
3
2
8
5
6
2
7
1
6
8
4
8
3
2
2
3
6
3
2
8
3
1
6
5
6
6
1
6
1
1
*****
4
3
1
6
6
1
8
2
3
1
2
1
2
1
4
5
3
4
4
